               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,            0.054668,            0.011565,           0.0058731,             0.22804,             0.31983,             0.18379,            0.057494,            0.077408,            0.017222,            0.048879,            0.005116,            0.005116,            0.005116
                 150,            0.056904,            0.011707,           0.0060541,             0.22679,             0.30565,             0.21988,            0.079322,            0.074873,             0.01598,             0.04655,            0.005083,            0.005083,            0.005083
                 151,            0.055927,            0.011964,           0.0055685,             0.36623,             0.34477,             0.28787,              0.1012,            0.073931,            0.016085,            0.043498,             0.00505,             0.00505,             0.00505
                 152,            0.052791,            0.012176,           0.0060948,             0.33647,             0.29864,             0.26554,             0.11156,            0.072143,            0.015773,            0.047753,            0.005017,            0.005017,            0.005017
                 153,            0.054061,            0.011595,           0.0052289,             0.35905,             0.34396,             0.29452,             0.11202,            0.072486,            0.016451,            0.037598,            0.004984,            0.004984,            0.004984
                 154,            0.052604,            0.012563,           0.0063302,             0.34921,             0.26557,             0.29984,              0.1112,            0.072795,            0.018152,            0.031372,            0.004951,            0.004951,            0.004951
                 155,            0.051771,            0.011499,           0.0058025,             0.36405,             0.29453,             0.28144,             0.11492,             0.07264,            0.018106,            0.034053,            0.004918,            0.004918,            0.004918
                 156,             0.05451,             0.01126,           0.0065103,             0.45494,             0.28962,             0.28149,             0.10446,            0.072804,            0.017373,            0.030187,            0.004885,            0.004885,            0.004885
                 157,            0.054318,            0.011789,           0.0059578,             0.42413,             0.39668,             0.32882,             0.13181,            0.070843,            0.016041,            0.026652,            0.004852,            0.004852,            0.004852
                 158,            0.051687,             0.01106,           0.0049356,             0.37153,             0.39175,             0.30704,             0.11348,            0.073017,            0.016033,            0.027372,            0.004819,            0.004819,            0.004819
                 159,            0.053384,            0.012704,           0.0059497,             0.27387,             0.30596,             0.27122,             0.10589,            0.073271,            0.017462,            0.027601,            0.004786,            0.004786,            0.004786
                 160,            0.053806,            0.011679,           0.0058271,             0.36738,             0.26173,             0.24411,            0.089006,             0.07374,            0.017683,            0.030215,            0.004753,            0.004753,            0.004753
                 161,             0.05423,            0.011371,           0.0053972,             0.29784,             0.27982,             0.23374,            0.076509,            0.073703,            0.018748,            0.034898,             0.00472,             0.00472,             0.00472
                 162,             0.05299,            0.010764,           0.0064172,             0.21452,              0.2121,             0.18811,            0.077284,            0.073545,            0.018643,            0.047344,            0.004687,            0.004687,            0.004687
                 163,            0.052719,            0.011807,            0.005546,              0.3615,             0.21319,             0.22536,            0.085755,            0.076315,             0.01953,             0.03439,            0.004654,            0.004654,            0.004654
                 164,             0.05305,            0.011215,           0.0061138,             0.19306,             0.27451,             0.18712,            0.075124,            0.073274,            0.016854,            0.055978,            0.004621,            0.004621,            0.004621
                 165,            0.053142,            0.011024,            0.006225,             0.30698,              0.3701,             0.26813,              0.1114,            0.071381,            0.016447,            0.034701,            0.004588,            0.004588,            0.004588
                 166,             0.05076,            0.011585,           0.0054854,             0.33413,              0.3027,             0.30061,             0.11609,            0.074509,            0.016317,            0.022783,            0.004555,            0.004555,            0.004555
                 167,            0.052301,            0.011694,           0.0051421,             0.38349,             0.25825,             0.29113,             0.10907,            0.074649,            0.015743,            0.027149,            0.004522,            0.004522,            0.004522
                 168,            0.050425,            0.012543,           0.0050619,             0.34987,             0.35948,              0.2409,            0.074886,            0.076835,            0.015201,            0.042672,            0.004489,            0.004489,            0.004489
                 169,            0.052082,            0.011261,           0.0059782,             0.41124,              0.3824,             0.28945,            0.097231,            0.073242,            0.016106,            0.041877,            0.004456,            0.004456,            0.004456
                 170,            0.051666,            0.010426,            0.005691,             0.45271,             0.34172,             0.28523,            0.091871,            0.073509,             0.01626,            0.037393,            0.004423,            0.004423,            0.004423
                 171,            0.050382,            0.010479,           0.0053298,              0.4354,             0.28424,             0.28043,             0.09729,            0.074304,            0.016636,              0.0349,             0.00439,             0.00439,             0.00439
                 172,            0.050655,            0.011888,           0.0053973,             0.45884,             0.22619,             0.24895,             0.09346,            0.072304,            0.019837,            0.038146,            0.004357,            0.004357,            0.004357
                 173,            0.051732,            0.010447,           0.0056262,             0.54437,             0.19485,             0.21965,            0.087875,            0.073412,            0.020001,            0.048806,            0.004324,            0.004324,            0.004324
                 174,            0.049481,            0.011267,           0.0046964,             0.23169,             0.20861,             0.16214,            0.071906,            0.073049,            0.019179,            0.061087,            0.004291,            0.004291,            0.004291
                 175,            0.049061,            0.010802,            0.004858,             0.21437,             0.22794,             0.19916,              0.0795,            0.072718,            0.018541,            0.047667,            0.004258,            0.004258,            0.004258
                 176,            0.049459,            0.012003,            0.005006,             0.22554,              0.3223,               0.221,            0.079908,            0.072836,            0.017942,            0.047011,            0.004225,            0.004225,            0.004225
                 177,            0.049554,            0.011405,           0.0052537,             0.24201,             0.32855,             0.20245,            0.075535,            0.072424,            0.017741,            0.044462,            0.004192,            0.004192,            0.004192
                 178,            0.048192,            0.010762,           0.0055496,             0.46989,             0.14885,             0.19022,            0.070913,            0.073715,            0.019476,            0.045156,            0.004159,            0.004159,            0.004159
                 179,            0.048398,            0.010814,           0.0053586,             0.27615,             0.27614,              0.2073,            0.071358,            0.072863,            0.018806,            0.059044,            0.004126,            0.004126,            0.004126
                 180,            0.049939,            0.010977,           0.0057702,             0.35212,             0.27614,             0.18809,            0.070725,            0.071678,             0.01671,            0.067379,            0.004093,            0.004093,            0.004093
                 181,            0.048202,            0.011868,           0.0056766,             0.32138,             0.31325,             0.22086,            0.082807,            0.071051,            0.017133,            0.056394,             0.00406,             0.00406,             0.00406
                 182,            0.049344,            0.010564,           0.0048275,             0.16591,             0.32215,             0.19233,            0.080259,            0.072525,            0.017632,            0.052778,            0.004027,            0.004027,            0.004027
                 183,            0.048761,            0.010854,           0.0052447,             0.24439,             0.35008,             0.24689,            0.087635,             0.07243,            0.017372,              0.0434,            0.003994,            0.003994,            0.003994
                 184,            0.048218,            0.011128,           0.0050861,             0.23573,             0.32018,             0.21681,            0.085711,            0.072702,            0.016574,            0.055613,            0.003961,            0.003961,            0.003961
                 185,            0.048477,            0.010004,           0.0057963,             0.24748,             0.33338,             0.20981,            0.084007,            0.071539,            0.016042,            0.055335,            0.003928,            0.003928,            0.003928
                 186,            0.048221,             0.01022,           0.0044705,             0.37364,             0.25877,             0.26687,            0.099555,            0.072918,            0.015652,             0.03571,            0.003895,            0.003895,            0.003895
                 187,             0.05011,            0.010873,           0.0053847,             0.36906,             0.26266,             0.31414,             0.12204,            0.070626,            0.016275,            0.035765,            0.003862,            0.003862,            0.003862
                 188,            0.048805,            0.011486,           0.0049967,             0.23762,             0.38905,             0.27311,             0.10397,            0.070507,            0.016838,            0.045731,            0.003829,            0.003829,            0.003829
                 189,            0.048553,            0.010832,           0.0052601,             0.40316,             0.23121,             0.25011,             0.10594,            0.069999,            0.017178,            0.042104,            0.003796,            0.003796,            0.003796
                 190,            0.047395,            0.011135,           0.0054284,             0.31614,              0.3076,              0.2611,             0.10885,            0.071663,            0.016741,            0.038912,            0.003763,            0.003763,            0.003763
                 191,            0.047127,            0.011097,           0.0049982,             0.33996,             0.31985,             0.28481,             0.10553,            0.072645,            0.017663,            0.030384,             0.00373,             0.00373,             0.00373
                 192,            0.045211,            0.010466,           0.0052299,             0.44051,             0.28268,             0.28322,            0.098389,            0.073984,            0.016796,            0.025071,            0.003697,            0.003697,            0.003697
                 193,            0.046726,            0.010042,           0.0051413,             0.31996,             0.21629,             0.22709,             0.08475,            0.077631,            0.015652,            0.029254,            0.003664,            0.003664,            0.003664
                 194,            0.046633,            0.011232,           0.0048392,             0.23308,              0.3117,              0.2376,            0.081759,            0.077593,            0.015482,            0.037879,            0.003631,            0.003631,            0.003631
                 195,             0.04861,            0.010764,           0.0064381,             0.62251,             0.24695,             0.29213,             0.10338,             0.07433,            0.015353,            0.040984,            0.003598,            0.003598,            0.003598
                 196,             0.04601,            0.010681,           0.0054904,             0.27149,             0.39502,             0.24938,            0.098414,            0.072926,            0.015368,            0.045788,            0.003565,            0.003565,            0.003565
                 197,            0.045601,            0.010136,           0.0048324,              0.3024,             0.40114,             0.27807,             0.11902,            0.071189,            0.015597,            0.039541,            0.003532,            0.003532,            0.003532
                 198,            0.047802,            0.011734,           0.0051949,             0.33133,             0.34926,             0.29469,             0.10008,            0.073711,            0.017724,            0.030622,            0.003499,            0.003499,            0.003499
                 199,            0.045325,            0.011343,           0.0047876,             0.36977,              0.3223,             0.29778,             0.10581,            0.073557,            0.018155,            0.039344,            0.003466,            0.003466,            0.003466
                 200,            0.047291,           0.0099608,           0.0049229,              0.4773,             0.28127,             0.27778,              0.1022,            0.073105,            0.017711,             0.04187,            0.003433,            0.003433,            0.003433
                 201,            0.046865,            0.011019,           0.0054413,             0.40453,             0.32204,             0.28346,             0.10657,            0.073623,            0.017326,            0.045123,              0.0034,              0.0034,              0.0034
                 202,            0.046151,            0.010356,           0.0049997,             0.28628,             0.33946,             0.26248,            0.094306,            0.074756,            0.018172,            0.049078,            0.003367,            0.003367,            0.003367
                 203,            0.045013,             0.01055,           0.0048913,             0.46947,             0.24673,             0.23651,            0.083401,            0.075991,             0.01863,            0.058257,            0.003334,            0.003334,            0.003334
                 204,            0.043952,            0.010328,            0.004302,             0.48785,              0.2822,             0.29861,             0.11258,            0.073602,             0.01976,            0.043374,            0.003301,            0.003301,            0.003301
                 205,            0.044873,            0.010079,             0.00436,              0.2396,             0.31087,             0.25566,             0.10031,            0.072908,            0.019518,            0.042065,            0.003268,            0.003268,            0.003268
                 206,            0.044472,            0.010748,           0.0043215,             0.19917,             0.32966,             0.22845,            0.086894,            0.071627,            0.018561,            0.041411,            0.003235,            0.003235,            0.003235
                 207,            0.045566,            0.010192,           0.0043767,             0.26683,             0.38516,             0.27173,             0.10731,            0.069887,            0.018483,            0.034741,            0.003202,            0.003202,            0.003202
                 208,            0.046175,            0.011551,           0.0048659,             0.42124,             0.34992,             0.32944,             0.12234,            0.070045,            0.018717,            0.029398,            0.003169,            0.003169,            0.003169
                 209,            0.043552,            0.012382,           0.0053392,             0.36317,             0.33764,             0.29643,             0.11948,            0.069534,            0.017871,            0.040115,            0.003136,            0.003136,            0.003136
                 210,            0.044409,            0.010632,           0.0044786,             0.43143,             0.32475,             0.33203,             0.12238,            0.069894,            0.017511,            0.037782,            0.003103,            0.003103,            0.003103
                 211,            0.046323,            0.010984,           0.0048466,              0.3291,             0.39201,             0.32306,             0.12792,            0.067857,            0.018242,            0.029464,             0.00307,             0.00307,             0.00307
                 212,            0.042936,           0.0094879,           0.0043787,             0.34111,             0.34926,             0.31069,             0.10707,            0.069828,            0.016716,            0.031283,            0.003037,            0.003037,            0.003037
                 213,            0.046481,            0.011349,           0.0055341,             0.46845,             0.29817,              0.3083,             0.10971,             0.07011,            0.016319,            0.036082,            0.003004,            0.003004,            0.003004
                 214,            0.044309,            0.010979,           0.0047228,             0.41423,             0.34228,             0.30041,            0.099074,             0.07288,            0.016375,            0.035468,            0.002971,            0.002971,            0.002971
                 215,            0.044391,            0.011075,           0.0047851,             0.37803,             0.39669,             0.31768,             0.11083,            0.071925,            0.016459,            0.029591,            0.002938,            0.002938,            0.002938
                 216,            0.045996,           0.0096024,           0.0047573,              0.4051,             0.35173,             0.31106,              0.1234,            0.070786,            0.016056,             0.02956,            0.002905,            0.002905,            0.002905
                 217,            0.045178,            0.010066,           0.0043533,             0.58642,             0.33455,             0.35165,             0.13282,            0.069556,            0.016529,            0.033166,            0.002872,            0.002872,            0.002872
                 218,             0.04354,            0.010465,           0.0049093,             0.34772,             0.41217,             0.32353,             0.12429,            0.070252,             0.01614,            0.042319,            0.002839,            0.002839,            0.002839
                 219,            0.043517,           0.0093556,           0.0049619,             0.42101,             0.28145,             0.27527,             0.10714,            0.071763,            0.018895,             0.03676,            0.002806,            0.002806,            0.002806
                 220,            0.043885,            0.010468,            0.004966,             0.56127,             0.28922,             0.29243,            0.095097,            0.072583,            0.018687,            0.043123,            0.002773,            0.002773,            0.002773
                 221,            0.045533,            0.010588,           0.0050064,             0.29589,             0.33766,             0.25687,            0.094262,            0.072146,            0.017832,              0.0535,             0.00274,             0.00274,             0.00274
                 222,            0.044113,            0.010722,           0.0045619,             0.30242,             0.36587,             0.26484,             0.10042,            0.071858,            0.018312,            0.049204,            0.002707,            0.002707,            0.002707
                 223,            0.042998,             0.01022,           0.0042907,             0.31845,             0.33088,              0.2533,             0.09875,            0.072102,            0.017839,            0.050308,            0.002674,            0.002674,            0.002674
                 224,              0.0433,            0.010027,           0.0044448,              0.2485,             0.33619,             0.24849,             0.10714,            0.071371,            0.017925,             0.03828,            0.002641,            0.002641,            0.002641
                 225,            0.043191,           0.0097416,           0.0041908,             0.31513,             0.38279,             0.25561,            0.095819,            0.072843,             0.01665,            0.047931,            0.002608,            0.002608,            0.002608
                 226,            0.044448,            0.010898,           0.0046243,             0.31792,             0.25986,             0.21941,            0.087846,            0.074023,            0.015614,             0.05799,            0.002575,            0.002575,            0.002575
                 227,            0.043703,            0.010514,           0.0049165,             0.32317,             0.36479,             0.27407,              0.1096,            0.072563,             0.01562,            0.048766,            0.002542,            0.002542,            0.002542
                 228,            0.044187,            0.010321,           0.0045418,             0.35897,             0.38285,             0.29459,             0.11199,            0.072998,            0.016057,            0.047104,            0.002509,            0.002509,            0.002509
                 229,            0.042975,            0.010314,           0.0047259,             0.36104,             0.39802,             0.32212,             0.11537,            0.071981,            0.016823,            0.034835,            0.002476,            0.002476,            0.002476
                 230,            0.042401,            0.010427,           0.0043164,             0.39591,             0.46106,             0.36175,             0.15056,             0.06807,             0.01611,            0.028558,            0.002443,            0.002443,            0.002443
                 231,              0.0409,           0.0099318,           0.0041012,             0.43589,             0.43668,             0.36066,             0.15459,            0.067277,            0.016447,              0.0295,             0.00241,             0.00241,             0.00241
                 232,            0.041886,             0.00925,           0.0047054,             0.46362,             0.41585,             0.35748,              0.1442,            0.068972,            0.017121,            0.026221,            0.002377,            0.002377,            0.002377
                 233,            0.043667,           0.0097716,           0.0053645,             0.40563,             0.39755,             0.33333,             0.12552,             0.07012,            0.017583,            0.027848,            0.002344,            0.002344,            0.002344
                 234,            0.041237,           0.0096123,           0.0043588,             0.37957,             0.40509,             0.32839,             0.12541,             0.06985,            0.016701,            0.025651,            0.002311,            0.002311,            0.002311
                 235,            0.041455,           0.0096546,           0.0044776,             0.29428,             0.40888,             0.30728,             0.11031,            0.072821,            0.016627,              0.0349,            0.002278,            0.002278,            0.002278
                 236,            0.041791,            0.009707,           0.0043103,             0.37985,              0.3939,             0.31548,             0.11707,            0.070447,            0.017009,            0.027274,            0.002245,            0.002245,            0.002245
                 237,            0.041579,            0.010085,           0.0041849,             0.33526,             0.40972,             0.31441,             0.12382,            0.070982,            0.016573,            0.038177,            0.002212,            0.002212,            0.002212
                 238,            0.042372,           0.0096603,           0.0047199,             0.35161,             0.37418,             0.29204,             0.11244,            0.072389,             0.01652,             0.04625,            0.002179,            0.002179,            0.002179
                 239,            0.041193,            0.010348,           0.0042009,             0.46899,             0.40495,             0.39534,             0.14423,            0.068399,            0.017222,            0.025736,            0.002146,            0.002146,            0.002146
                 240,             0.04124,           0.0099472,           0.0047257,             0.54093,             0.38644,              0.3986,             0.14091,            0.069322,            0.018224,            0.026135,            0.002113,            0.002113,            0.002113
                 241,            0.042382,           0.0099795,           0.0043068,             0.44436,             0.41584,             0.35161,             0.13499,            0.069549,            0.019014,            0.026341,             0.00208,             0.00208,             0.00208
                 242,             0.04196,           0.0092702,           0.0043718,             0.41498,             0.42198,             0.36514,             0.13276,            0.070142,            0.019424,            0.026343,            0.002047,            0.002047,            0.002047
                 243,            0.042804,            0.010506,            0.004619,             0.40092,             0.39139,             0.30954,             0.11651,            0.072557,            0.018253,            0.029972,            0.002014,            0.002014,            0.002014
                 244,            0.041594,           0.0093996,           0.0042061,             0.39348,             0.43629,             0.31224,             0.11495,            0.072819,            0.018012,            0.035909,            0.001981,            0.001981,            0.001981
                 245,            0.041235,            0.010188,            0.004329,             0.42655,             0.39567,             0.33806,              0.1241,            0.071062,            0.018356,            0.035837,            0.001948,            0.001948,            0.001948
                 246,            0.040828,            0.010014,           0.0041564,             0.41008,             0.34025,             0.28919,             0.10661,            0.071774,            0.017946,            0.037503,            0.001915,            0.001915,            0.001915
                 247,            0.043142,           0.0098296,           0.0046133,             0.34037,             0.34763,             0.28891,             0.10045,            0.072572,            0.018234,            0.032631,            0.001882,            0.001882,            0.001882
                 248,            0.040964,           0.0093259,           0.0045795,             0.31694,             0.32201,             0.28091,            0.096357,            0.072657,            0.018832,             0.04037,            0.001849,            0.001849,            0.001849
                 249,            0.040352,           0.0095018,           0.0042102,             0.31468,             0.35668,             0.24405,            0.089776,            0.074087,            0.018737,            0.053113,            0.001816,            0.001816,            0.001816
                 250,            0.040168,            0.010001,           0.0043903,             0.32008,             0.35866,             0.26368,             0.10348,            0.072883,            0.018904,            0.051621,            0.001783,            0.001783,            0.001783
                 251,            0.040484,           0.0099428,           0.0045385,             0.36237,             0.36397,             0.30663,             0.11579,            0.072057,            0.019046,            0.040327,             0.00175,             0.00175,             0.00175
                 252,            0.041662,           0.0096231,           0.0042507,             0.36861,             0.35539,             0.29483,             0.10655,            0.073423,            0.019021,            0.034412,            0.001717,            0.001717,            0.001717
                 253,            0.040322,             0.01012,           0.0044072,               0.369,              0.3701,             0.29727,             0.11015,            0.072431,            0.018696,            0.032471,            0.001684,            0.001684,            0.001684
                 254,            0.039733,           0.0091492,           0.0044133,             0.33823,             0.39175,             0.30225,             0.11875,            0.071246,            0.018164,            0.033769,            0.001651,            0.001651,            0.001651
                 255,            0.039617,           0.0098159,           0.0044054,             0.33546,              0.3701,             0.29854,             0.11486,            0.071562,            0.017812,            0.037265,            0.001618,            0.001618,            0.001618
                 256,            0.038404,           0.0098456,           0.0042357,             0.32437,             0.37092,              0.3048,             0.11321,            0.072363,            0.017611,            0.042622,            0.001585,            0.001585,            0.001585
                 257,            0.038982,           0.0097256,           0.0041458,             0.29755,              0.3415,             0.28768,             0.10498,            0.072525,            0.017355,            0.041944,            0.001552,            0.001552,            0.001552
                 258,            0.039901,           0.0097513,           0.0043621,             0.31861,             0.37565,             0.29463,             0.10758,             0.07197,            0.017902,            0.035418,            0.001519,            0.001519,            0.001519
                 259,            0.039909,           0.0096803,           0.0042891,             0.40899,             0.27655,             0.28958,             0.10911,            0.072399,            0.018613,            0.033471,            0.001486,            0.001486,            0.001486
                 260,            0.039711,            0.010161,           0.0037306,             0.31095,             0.32067,             0.27439,            0.099498,            0.073058,             0.01877,            0.045194,            0.001453,            0.001453,            0.001453
                 261,            0.040197,            0.010051,           0.0042038,             0.36891,             0.38748,             0.30366,             0.11398,             0.07274,             0.01917,            0.034403,             0.00142,             0.00142,             0.00142
                 262,            0.038269,           0.0097581,           0.0043327,             0.37625,             0.41239,             0.31526,             0.11989,            0.071991,            0.018546,            0.030382,            0.001387,            0.001387,            0.001387
                 263,             0.03898,            0.010454,           0.0042274,             0.36674,             0.35115,             0.30273,             0.11653,            0.071759,            0.017701,            0.029175,            0.001354,            0.001354,            0.001354
                 264,            0.039798,           0.0098889,           0.0046062,             0.32916,             0.33292,             0.29267,              0.1066,            0.073644,            0.017843,            0.032336,            0.001321,            0.001321,            0.001321
                 265,            0.039475,           0.0099319,           0.0042736,             0.32041,             0.31481,             0.27513,              0.1087,            0.073666,            0.017952,            0.036749,            0.001288,            0.001288,            0.001288
                 266,            0.039896,           0.0094149,           0.0063001,             0.36982,             0.40264,             0.29105,             0.11481,             0.07226,            0.018823,            0.034171,            0.001255,            0.001255,            0.001255
                 267,            0.038959,           0.0097574,           0.0044049,              0.3732,               0.386,             0.29614,             0.11295,            0.072028,            0.019291,            0.030638,            0.001222,            0.001222,            0.001222
                 268,            0.039583,            0.010151,              0.0045,             0.37123,             0.39425,             0.31048,             0.11968,               0.072,            0.019276,            0.031187,            0.001189,            0.001189,            0.001189
                 269,            0.039117,            0.009584,           0.0045793,             0.36719,             0.38639,             0.29636,             0.11837,            0.071537,            0.019139,             0.03518,            0.001156,            0.001156,            0.001156
                 270,            0.039816,           0.0090418,           0.0044008,             0.36602,             0.40809,             0.28587,             0.11408,            0.072266,            0.018762,             0.03639,            0.001123,            0.001123,            0.001123
                 271,            0.038121,           0.0093764,           0.0044763,             0.38532,             0.38045,             0.30644,             0.11654,            0.071468,            0.018636,            0.034335,             0.00109,             0.00109,             0.00109
                 272,            0.041158,            0.010866,           0.0044987,             0.40485,               0.374,             0.28933,             0.10888,            0.072003,            0.018303,            0.035661,            0.001057,            0.001057,            0.001057
                 273,            0.038715,            0.010375,           0.0039979,             0.39273,             0.39574,             0.29306,             0.10919,            0.071656,            0.017941,            0.037553,            0.001024,            0.001024,            0.001024
                 274,            0.037337,           0.0099069,           0.0040479,             0.34699,             0.32761,             0.29026,             0.10587,            0.072772,            0.017873,            0.039321,            0.000991,            0.000991,            0.000991
                 275,             0.03651,            0.009102,           0.0038836,             0.33535,             0.34845,             0.29719,             0.10663,            0.072602,            0.017826,            0.037736,            0.000958,            0.000958,            0.000958
                 276,            0.038919,            0.009635,           0.0040055,             0.34003,              0.3324,             0.30476,             0.11467,            0.072705,             0.01822,            0.038082,            0.000925,            0.000925,            0.000925
                 277,            0.037464,           0.0093866,           0.0041968,             0.32638,             0.32615,             0.28215,              0.1073,            0.073137,            0.018309,            0.035988,            0.000892,            0.000892,            0.000892
                 278,            0.038021,            0.008959,           0.0040352,             0.35174,             0.34545,             0.31365,             0.11253,            0.072939,            0.018163,            0.034435,            0.000859,            0.000859,            0.000859
                 279,            0.037254,           0.0095775,           0.0041191,             0.35892,             0.35917,             0.29776,             0.11336,            0.073223,            0.018232,            0.031041,            0.000826,            0.000826,            0.000826
                 280,            0.036684,           0.0089176,           0.0038334,             0.39352,              0.3701,             0.30735,              0.1072,            0.073221,            0.017812,            0.029522,            0.000793,            0.000793,            0.000793
                 281,            0.038056,           0.0098459,           0.0040923,             0.34436,             0.34762,             0.28213,             0.10455,            0.073354,            0.018149,            0.032608,             0.00076,             0.00076,             0.00076
                 282,            0.036805,           0.0084921,           0.0037336,             0.39998,             0.35621,             0.30889,             0.10998,            0.072812,            0.018458,            0.034678,            0.000727,            0.000727,            0.000727
                 283,            0.038291,           0.0088968,           0.0049047,             0.33021,              0.3415,             0.30052,             0.10505,            0.073627,            0.018629,            0.036198,            0.000694,            0.000694,            0.000694
                 284,            0.037105,           0.0086957,           0.0041866,             0.32416,             0.32761,              0.3087,             0.10555,            0.073762,            0.019018,            0.039032,            0.000661,            0.000661,            0.000661
                 285,            0.037428,           0.0084178,           0.0039685,             0.33765,             0.32761,             0.29228,             0.10246,            0.074166,             0.01918,            0.037958,            0.000628,            0.000628,            0.000628
                 286,            0.036716,           0.0093399,           0.0037764,             0.32455,              0.3342,             0.29493,             0.10173,            0.073928,            0.019429,            0.035824,            0.000595,            0.000595,            0.000595
                 287,             0.03678,           0.0090027,           0.0041755,             0.33305,             0.34926,             0.28801,             0.10282,            0.074173,            0.019529,            0.036069,            0.000562,            0.000562,            0.000562
                 288,            0.037767,            0.009651,           0.0039855,             0.33654,             0.32067,             0.26833,            0.097818,            0.074459,            0.019543,             0.03533,            0.000529,            0.000529,            0.000529
                 289,            0.036529,           0.0088176,           0.0043231,             0.34169,             0.37651,             0.27659,             0.10521,            0.073385,            0.019413,            0.034291,            0.000496,            0.000496,            0.000496
                 290,            0.037874,           0.0095033,           0.0040089,             0.39079,             0.40653,             0.28078,             0.10439,            0.073974,            0.019383,            0.036074,            0.000463,            0.000463,            0.000463
                 291,            0.037232,            0.010336,           0.0040515,               0.386,             0.38929,              0.2922,             0.10546,            0.073738,             0.01919,            0.036218,             0.00043,             0.00043,             0.00043
                 292,            0.036967,            0.010014,           0.0051621,             0.34223,             0.35703,             0.27568,             0.10276,            0.073435,            0.019279,             0.03425,            0.000397,            0.000397,            0.000397
                 293,            0.035755,           0.0094582,           0.0037187,             0.32783,             0.38025,             0.27465,             0.10584,            0.073298,            0.019187,            0.035382,            0.000364,            0.000364,            0.000364
                 294,            0.037099,           0.0090517,           0.0040149,             0.32229,             0.37092,             0.28039,             0.10837,            0.073543,            0.018949,             0.03698,            0.000331,            0.000331,            0.000331
                 295,            0.036264,            0.009799,             0.00346,             0.30351,             0.36315,             0.26692,             0.10663,            0.073407,            0.018849,            0.036007,            0.000298,            0.000298,            0.000298
                 296,            0.036566,            0.010283,           0.0038073,             0.30563,             0.36368,             0.26908,             0.10654,             0.07339,            0.018938,            0.036342,            0.000265,            0.000265,            0.000265
                 297,            0.037422,           0.0090779,           0.0042928,             0.33258,             0.36964,             0.26223,              0.1042,            0.073617,            0.018886,            0.037487,            0.000232,            0.000232,            0.000232
                 298,            0.037025,           0.0095325,           0.0038271,             0.31559,             0.35861,             0.26026,             0.10333,            0.073835,            0.018821,            0.038665,            0.000199,            0.000199,            0.000199
                 299,            0.036027,           0.0092514,           0.0039607,             0.34541,             0.36397,             0.26912,             0.10787,            0.074171,            0.018888,             0.03775,            0.000166,            0.000166,            0.000166
